id_tempo,data_inversa,dia_semana,horario,fase_dia
1594,2025-02-10,segunda-feira,16:25:00,Pleno dia
1595,2025-02-10,segunda-feira,17:05:00,Pleno dia
1596,2025-02-10,segunda-feira,15:30:00,Pleno dia
1597,2025-02-10,segunda-feira,17:15:00,Pleno dia
1598,2025-01-16,quinta-feira,06:40:00,Pleno dia
1599,2025-02-10,segunda-feira,18:00:00,Anoitecer
1600,2025-02-10,segunda-feira,16:20:00,Pleno dia
1601,2025-02-10,segunda-feira,18:30:00,Plena Noite
1602,2025-02-10,segunda-feira,16:00:00,Pleno dia
1603,2025-02-03,segunda-feira,00:35:00,Plena Noite
1604,2025-02-10,segunda-feira,18:50:00,Plena Noite
1605,2025-02-10,segunda-feira,20:35:00,Plena Noite
1606,2025-02-10,segunda-feira,20:15:00,Plena Noite
1607,2025-02-10,segunda-feira,18:20:00,Plena Noite
1608,2025-02-10,segunda-feira,20:30:00,Plena Noite
1609,2025-02-10,segunda-feira,19:10:00,Plena Noite
1610,2025-02-10,segunda-feira,23:00:00,Plena Noite
1611,2025-02-10,segunda-feira,23:30:00,Plena Noite
1612,2025-02-11,terça-feira,01:30:00,Plena Noite
1613,2025-02-11,terça-feira,03:00:00,Plena Noite
1614,2025-02-11,terça-feira,06:30:00,Pleno dia
1615,2025-02-11,terça-feira,07:00:00,Pleno dia
1616,2025-02-11,terça-feira,08:20:00,Pleno dia
1617,2025-02-11,terça-feira,01:42:00,Plena Noite
1618,2025-02-11,terça-feira,07:20:00,Pleno dia
1619,2025-02-11,terça-feira,10:30:00,Pleno dia
1620,2025-02-11,terça-feira,11:30:00,Pleno dia
1621,2025-02-11,terça-feira,06:40:00,Amanhecer
1622,2025-02-11,terça-feira,07:30:00,Pleno dia
1623,2025-01-30,quinta-feira,15:30:00,Pleno dia
1624,2025-02-11,terça-feira,14:00:00,Pleno dia
1625,2025-02-11,terça-feira,11:10:00,Pleno dia
1626,2025-02-11,terça-feira,10:45:00,Pleno dia
1627,2025-02-11,terça-feira,13:30:00,Pleno dia
1628,2025-02-11,terça-feira,10:40:00,Pleno dia
1629,2025-02-11,terça-feira,14:15:00,Pleno dia
1630,2025-02-11,terça-feira,08:50:00,Pleno dia
1631,2025-02-11,terça-feira,15:20:00,Pleno dia
1632,2025-02-11,terça-feira,10:00:00,Pleno dia
1633,2025-02-11,terça-feira,13:00:00,Pleno dia
1634,2025-02-11,terça-feira,14:30:00,Pleno dia
1635,2025-02-11,terça-feira,14:20:00,Pleno dia
1636,2025-02-11,terça-feira,14:45:00,Pleno dia
1637,2025-02-11,terça-feira,16:00:00,Pleno dia
1638,2025-01-02,quinta-feira,19:00:00,Plena Noite
1639,2025-02-11,terça-feira,15:45:00,Pleno dia
1640,2025-02-11,terça-feira,15:00:00,Pleno dia
1641,2025-02-11,terça-feira,18:40:00,Plena Noite
1642,2025-02-11,terça-feira,17:20:00,Pleno dia
1643,2025-02-11,terça-feira,18:50:00,Plena Noite
1644,2025-02-11,terça-feira,18:35:00,Plena Noite
1645,2025-02-11,terça-feira,20:30:00,Plena Noite
1646,2025-02-11,terça-feira,19:40:00,Plena Noite
1647,2025-02-11,terça-feira,22:10:00,Plena Noite
1648,2025-02-11,terça-feira,19:30:00,Anoitecer
1649,2025-02-11,terça-feira,09:30:00,Pleno dia
1650,2025-02-11,terça-feira,22:00:00,Plena Noite
1651,2025-02-12,quarta-feira,01:30:00,Plena Noite
1652,2025-02-12,quarta-feira,00:50:00,Plena Noite
1653,2025-02-12,quarta-feira,03:15:00,Plena Noite
1654,2025-02-12,quarta-feira,04:15:00,Plena Noite
1655,2025-02-11,terça-feira,22:20:00,Plena Noite
1656,2025-02-11,terça-feira,21:50:00,Plena Noite
1657,2025-02-12,quarta-feira,07:00:00,Pleno dia
1658,2025-02-12,quarta-feira,07:40:00,Pleno dia
1659,2025-02-11,terça-feira,23:30:00,Plena Noite
1660,2025-02-12,quarta-feira,07:55:00,Pleno dia
1661,2025-02-12,quarta-feira,08:45:00,Pleno dia
1662,2025-02-12,quarta-feira,05:20:00,Pleno dia
1663,2025-02-12,quarta-feira,10:30:00,Pleno dia
1664,2025-02-12,quarta-feira,08:10:00,Pleno dia
1665,2025-02-12,quarta-feira,11:15:00,Pleno dia
1666,2025-02-12,quarta-feira,10:50:00,Pleno dia
1667,2025-02-12,quarta-feira,12:55:00,Pleno dia
1668,2025-02-12,quarta-feira,13:20:00,Pleno dia
1669,2025-02-12,quarta-feira,13:46:00,Pleno dia
1670,2025-02-12,quarta-feira,12:48:00,Pleno dia
1671,2025-02-12,quarta-feira,12:50:00,Pleno dia
1672,2025-02-12,quarta-feira,11:50:00,Pleno dia
1673,2025-02-12,quarta-feira,15:10:00,Pleno dia
1674,2025-02-12,quarta-feira,16:47:00,Pleno dia
1675,2025-02-12,quarta-feira,15:40:00,Pleno dia
1676,2025-02-12,quarta-feira,13:40:00,Pleno dia
1677,2025-02-12,quarta-feira,14:35:00,Pleno dia
1678,2025-02-12,quarta-feira,16:25:00,Pleno dia
1679,2025-02-12,quarta-feira,17:22:00,Pleno dia
1680,2025-02-12,quarta-feira,17:10:00,Pleno dia
1681,2025-01-11,sábado,08:15:00,Pleno dia
1682,2025-02-12,quarta-feira,16:50:00,Pleno dia
1683,2025-02-12,quarta-feira,15:45:00,Pleno dia
1684,2025-02-12,quarta-feira,07:35:00,Pleno dia
1685,2025-02-12,quarta-feira,19:30:00,Plena Noite
1686,2025-02-12,quarta-feira,14:45:00,Pleno dia
1687,2025-02-12,quarta-feira,12:30:00,Pleno dia
1688,2025-02-12,quarta-feira,20:30:00,Plena Noite
1689,2025-02-12,quarta-feira,20:50:00,Pleno dia
1690,2025-02-12,quarta-feira,21:20:00,Plena Noite
1691,2025-02-12,quarta-feira,21:30:00,Plena Noite
1692,2025-02-12,quarta-feira,18:15:00,Anoitecer
1693,2025-02-12,quarta-feira,23:10:00,Plena Noite
1694,2025-02-13,quinta-feira,00:26:00,Plena Noite
1695,2025-02-13,quinta-feira,01:50:00,Plena Noite
1696,2025-02-13,quinta-feira,03:00:00,Plena Noite
1697,2025-02-13,quinta-feira,04:25:00,Plena Noite
1698,2025-02-13,quinta-feira,03:40:00,Plena Noite
1699,2025-02-13,quinta-feira,05:40:00,Plena Noite
1700,2025-02-13,quinta-feira,04:40:00,Amanhecer
1701,2025-02-13,quinta-feira,02:05:00,Plena Noite
1702,2025-02-13,quinta-feira,06:10:00,Amanhecer
1703,2025-02-13,quinta-feira,04:30:00,Amanhecer
1704,2025-02-13,quinta-feira,04:40:00,Plena Noite
1705,2025-02-13,quinta-feira,06:00:00,Amanhecer
1706,2025-02-13,quinta-feira,03:50:00,Plena Noite
1707,2025-02-12,quarta-feira,23:15:00,Plena Noite
1708,2025-02-13,quinta-feira,07:50:00,Pleno dia
1709,2025-02-13,quinta-feira,09:19:00,Pleno dia
1710,2025-02-13,quinta-feira,09:05:00,Pleno dia
1711,2025-02-13,quinta-feira,10:00:00,Pleno dia
1712,2025-02-13,quinta-feira,10:05:00,Pleno dia
1713,2025-02-13,quinta-feira,11:45:00,Pleno dia
1714,2025-02-13,quinta-feira,11:25:00,Pleno dia
1715,2025-02-10,segunda-feira,05:20:00,Amanhecer
1716,2025-02-13,quinta-feira,13:00:00,Pleno dia
1717,2025-02-13,quinta-feira,11:00:00,Pleno dia
1718,2025-02-13,quinta-feira,12:50:00,Pleno dia
1719,2025-02-13,quinta-feira,12:30:00,Pleno dia
1720,2025-02-13,quinta-feira,09:30:00,Pleno dia
1721,2025-02-13,quinta-feira,12:00:00,Pleno dia
1722,2025-02-13,quinta-feira,12:10:00,Pleno dia
1723,2025-02-13,quinta-feira,15:40:00,Pleno dia
1724,2025-02-13,quinta-feira,16:45:00,Pleno dia
1725,2025-02-13,quinta-feira,14:30:00,Pleno dia
1726,2025-02-13,quinta-feira,16:40:00,Pleno dia
1727,2025-02-13,quinta-feira,17:00:00,Pleno dia
1728,2025-02-13,quinta-feira,17:40:00,Pleno dia
1729,2025-02-13,quinta-feira,17:15:00,Pleno dia
1730,2025-02-13,quinta-feira,18:50:00,Anoitecer
1731,2025-02-13,quinta-feira,12:20:00,Pleno dia
1732,2025-02-13,quinta-feira,17:35:00,Pleno dia
1733,2025-02-13,quinta-feira,13:20:00,Pleno dia
1734,2025-02-13,quinta-feira,19:20:00,Plena Noite
1735,2025-02-13,quinta-feira,20:00:00,Plena Noite
1736,2025-02-13,quinta-feira,23:00:00,Plena Noite
1737,2025-02-14,sexta-feira,00:10:00,Plena Noite
1738,2025-02-14,sexta-feira,01:00:00,Plena Noite
1739,2025-02-14,sexta-feira,04:30:00,Plena Noite
1740,2025-02-14,sexta-feira,05:30:00,Amanhecer
1741,2025-02-14,sexta-feira,05:10:00,Amanhecer
1742,2025-02-14,sexta-feira,02:35:00,Plena Noite
1743,2025-01-27,segunda-feira,13:00:00,Pleno dia
1744,2025-02-13,quinta-feira,21:40:00,Plena Noite
1745,2025-01-26,domingo,00:15:00,Plena Noite
1746,2025-02-14,sexta-feira,04:35:00,Plena Noite
1747,2025-02-14,sexta-feira,06:50:00,Pleno dia
1748,2025-02-14,sexta-feira,09:30:00,Pleno dia
1749,2025-02-14,sexta-feira,08:00:00,Pleno dia
1750,2025-02-14,sexta-feira,08:10:00,Pleno dia
1751,2025-02-14,sexta-feira,08:40:00,Pleno dia
1752,2025-02-14,sexta-feira,09:15:00,Pleno dia
1753,2025-02-14,sexta-feira,10:35:00,Pleno dia
1754,2025-02-14,sexta-feira,08:20:00,Pleno dia
1755,2025-02-14,sexta-feira,09:07:00,Pleno dia
1756,2025-02-14,sexta-feira,11:10:00,Pleno dia
1757,2025-02-14,sexta-feira,07:30:00,Pleno dia
1758,2025-02-14,sexta-feira,10:50:00,Pleno dia
1759,2025-02-14,sexta-feira,11:02:00,Pleno dia
1760,2025-02-14,sexta-feira,11:40:00,Pleno dia
1761,2025-02-14,sexta-feira,11:00:00,Pleno dia
1762,2025-02-14,sexta-feira,11:30:00,Pleno dia
1763,2025-02-14,sexta-feira,03:00:00,Plena Noite
1764,2025-02-14,sexta-feira,12:30:00,Pleno dia
1765,2025-02-14,sexta-feira,13:30:00,Pleno dia
1766,2025-02-14,sexta-feira,10:15:00,Pleno dia
1767,2025-02-14,sexta-feira,12:40:00,Pleno dia
1768,2025-02-14,sexta-feira,15:05:00,Pleno dia
1769,2025-02-14,sexta-feira,15:20:00,Pleno dia
1770,2025-02-14,sexta-feira,16:30:00,Pleno dia
1771,2025-01-27,segunda-feira,10:11:00,Pleno dia
1772,2025-02-14,sexta-feira,16:00:00,Pleno dia
1773,2025-02-14,sexta-feira,10:30:00,Pleno dia
1774,2025-02-14,sexta-feira,18:00:00,Pleno dia
1775,2025-02-14,sexta-feira,17:30:00,Pleno dia
1776,2025-02-14,sexta-feira,20:00:00,Plena Noite
1777,2025-02-14,sexta-feira,11:32:00,Pleno dia
1778,2025-02-14,sexta-feira,20:20:00,Plena Noite
1779,2025-02-14,sexta-feira,17:44:00,Pleno dia
1780,2025-02-14,sexta-feira,20:30:00,Plena Noite
1781,2025-02-14,sexta-feira,20:40:00,Pleno dia
1782,2025-02-15,sábado,00:01:00,Pleno dia
1783,2025-02-15,sábado,00:05:00,Plena Noite
1784,2025-02-15,sábado,00:10:00,Plena Noite
1785,2025-02-15,sábado,01:50:00,Plena Noite
1786,2025-02-15,sábado,03:00:00,Plena Noite
1787,2025-02-15,sábado,04:10:00,Plena Noite
1788,2025-02-14,sexta-feira,19:00:00,Plena Noite
1789,2025-02-15,sábado,06:30:00,Amanhecer
1790,2025-02-15,sábado,07:00:00,Pleno dia
1791,2025-02-15,sábado,10:30:00,Pleno dia
1792,2025-02-15,sábado,11:25:00,Pleno dia
1793,2025-02-15,sábado,09:20:00,Pleno dia
1794,2025-02-15,sábado,11:15:00,Pleno dia
1795,2025-02-15,sábado,09:15:00,Pleno dia
1796,2025-02-15,sábado,11:45:00,Pleno dia
1797,2025-02-15,sábado,09:30:00,Pleno dia
1798,2025-02-15,sábado,11:30:00,Pleno dia
1799,2025-02-15,sábado,13:30:00,Pleno dia
1800,2025-02-15,sábado,13:50:00,Pleno dia
1801,2025-02-15,sábado,14:10:00,Pleno dia
1802,2025-02-15,sábado,14:30:00,Pleno dia
1803,2025-02-15,sábado,13:15:00,Pleno dia
1804,2025-02-15,sábado,14:45:00,Pleno dia
1805,2025-02-15,sábado,16:28:00,Pleno dia
1806,2025-02-15,sábado,14:25:00,Pleno dia
1807,2025-02-15,sábado,12:25:00,Pleno dia
1808,2025-02-15,sábado,18:00:00,Amanhecer
1809,2025-02-15,sábado,15:27:00,Pleno dia
1810,2025-02-15,sábado,15:08:00,Pleno dia
1811,2025-02-15,sábado,19:10:00,Plena Noite
1812,2025-02-15,sábado,20:40:00,Plena Noite
1813,2025-02-15,sábado,19:50:00,Plena Noite
1814,2025-02-15,sábado,19:20:00,Plena Noite
1815,2025-02-15,sábado,21:45:00,Plena Noite
1816,2025-02-16,domingo,01:25:00,Plena Noite
1817,2025-02-16,domingo,01:30:00,Plena Noite
1818,2025-02-16,domingo,02:20:00,Pleno dia
1819,2025-02-16,domingo,04:45:00,Amanhecer
1820,2025-02-16,domingo,04:50:00,Amanhecer
1821,2025-02-16,domingo,00:25:00,Plena Noite
1822,2025-02-16,domingo,07:30:00,Pleno dia
1823,2025-02-16,domingo,08:00:00,Pleno dia
1824,2025-02-16,domingo,05:00:00,Amanhecer
1825,2025-02-16,domingo,08:30:00,Pleno dia
1826,2025-02-16,domingo,11:10:00,Pleno dia
1827,2025-02-16,domingo,13:00:00,Pleno dia
1828,2025-02-16,domingo,10:58:00,Pleno dia
1829,2025-02-16,domingo,12:02:00,Pleno dia
1830,2025-02-16,domingo,13:10:00,Pleno dia
1831,2025-02-16,domingo,14:30:00,Pleno dia
1832,2025-02-16,domingo,09:30:00,Pleno dia
1833,2025-02-16,domingo,13:19:00,Pleno dia
1834,2025-02-16,domingo,11:20:00,Pleno dia
1835,2025-02-16,domingo,15:30:00,Anoitecer
1836,2025-02-16,domingo,12:30:00,Pleno dia
1837,2025-02-16,domingo,17:30:00,Pleno dia
1838,2025-02-16,domingo,17:10:00,Pleno dia
1839,2025-02-16,domingo,16:10:00,Pleno dia
1840,2025-02-16,domingo,14:50:00,Pleno dia
1841,2025-02-16,domingo,19:15:00,Pleno dia
1842,2025-02-16,domingo,20:00:00,Plena Noite
1843,2025-02-16,domingo,14:00:00,Pleno dia
1844,2025-02-16,domingo,19:30:00,Anoitecer
1845,2025-02-16,domingo,19:41:00,Plena Noite
1846,2025-02-16,domingo,21:10:00,Plena Noite
1847,2025-02-16,domingo,20:50:00,Pleno dia
1848,2025-02-16,domingo,14:10:00,Pleno dia
1849,2025-02-16,domingo,22:15:00,Plena Noite
1850,2025-02-16,domingo,19:30:00,Plena Noite
1851,2025-02-16,domingo,19:00:00,Anoitecer
1852,2025-02-17,segunda-feira,01:10:00,Plena Noite
1853,2025-02-17,segunda-feira,01:45:00,Plena Noite
1854,2025-02-17,segunda-feira,03:00:00,Plena Noite
1855,2025-02-17,segunda-feira,02:05:00,Plena Noite
1856,2025-02-17,segunda-feira,05:30:00,Amanhecer
1857,2025-02-17,segunda-feira,04:30:00,Plena Noite
1858,2025-02-17,segunda-feira,06:00:00,Amanhecer
1859,2025-02-17,segunda-feira,02:00:00,Plena Noite
1860,2025-02-17,segunda-feira,04:05:00,Amanhecer
1861,2025-02-17,segunda-feira,06:50:00,Pleno dia
1862,2025-02-17,segunda-feira,08:15:00,Pleno dia
1863,2025-02-14,sexta-feira,03:20:00,Amanhecer
1864,2025-02-01,sábado,13:30:00,Pleno dia
1865,2025-02-17,segunda-feira,06:50:00,Amanhecer
1866,2025-02-15,sábado,16:00:00,Pleno dia
1867,2025-02-06,quinta-feira,07:20:00,Pleno dia
1868,2025-02-17,segunda-feira,09:25:00,Pleno dia
1869,2025-02-17,segunda-feira,09:32:00,Pleno dia
1870,2025-02-17,segunda-feira,10:00:00,Pleno dia
1871,2025-02-17,segunda-feira,08:40:00,Pleno dia
1872,2025-02-17,segunda-feira,10:30:00,Pleno dia
1873,2025-02-17,segunda-feira,09:35:00,Pleno dia
1874,2025-02-05,quarta-feira,12:01:00,Pleno dia
1875,2025-02-17,segunda-feira,12:05:00,Pleno dia
1876,2025-02-17,segunda-feira,12:15:00,Pleno dia
1877,2025-02-17,segunda-feira,09:55:00,Pleno dia
1878,2025-02-17,segunda-feira,14:10:00,Pleno dia
1879,2025-02-17,segunda-feira,12:00:00,Pleno dia
1880,2025-02-17,segunda-feira,14:00:00,Pleno dia
1881,2025-02-17,segunda-feira,11:40:00,Pleno dia
1882,2025-02-17,segunda-feira,15:10:00,Pleno dia
1883,2025-02-17,segunda-feira,15:25:00,Pleno dia
1884,2025-02-17,segunda-feira,09:40:00,Pleno dia
1885,2025-02-17,segunda-feira,16:50:00,Pleno dia
1886,2025-02-17,segunda-feira,15:45:00,Pleno dia
1887,2025-02-17,segunda-feira,16:35:00,Pleno dia
1888,2025-02-17,segunda-feira,16:20:00,Pleno dia
1889,2025-02-17,segunda-feira,17:40:00,Pleno dia
1890,2025-02-17,segunda-feira,18:00:00,Anoitecer
1891,2025-02-17,segunda-feira,17:25:00,Pleno dia
1892,2025-02-17,segunda-feira,17:44:00,Pleno dia
1893,2025-02-17,segunda-feira,15:50:00,Pleno dia
1894,2025-02-01,sábado,10:00:00,Pleno dia
1895,2025-02-17,segunda-feira,17:30:00,Pleno dia
1896,2025-02-16,domingo,23:00:00,Plena Noite
1897,2025-02-17,segunda-feira,17:15:00,Pleno dia
1898,2025-02-17,segunda-feira,17:10:00,Pleno dia
1899,2025-02-17,segunda-feira,20:45:00,Plena Noite
1900,2025-02-17,segunda-feira,15:00:00,Pleno dia
1901,2025-02-17,segunda-feira,16:00:00,Anoitecer
1902,2025-02-17,segunda-feira,22:10:00,Plena Noite
1903,2025-02-06,quinta-feira,12:10:00,Pleno dia
1904,2025-02-17,segunda-feira,22:50:00,Plena Noite
1905,2025-02-17,segunda-feira,22:35:00,Plena Noite
1906,2025-02-17,segunda-feira,16:30:00,Pleno dia
1907,2025-02-18,terça-feira,01:32:00,Plena Noite
1908,2025-02-18,terça-feira,04:00:00,Plena Noite
1909,2025-02-18,terça-feira,04:30:00,Plena Noite
1910,2025-02-18,terça-feira,05:15:00,Pleno dia
1911,2025-02-18,terça-feira,03:50:00,Plena Noite
1912,2025-02-18,terça-feira,05:35:00,Amanhecer
1913,2025-02-18,terça-feira,06:40:00,Pleno dia
1914,2025-02-18,terça-feira,00:30:00,Plena Noite
1915,2025-02-18,terça-feira,06:30:00,Pleno dia
1916,2025-02-18,terça-feira,05:05:00,Plena Noite
1917,2025-02-18,terça-feira,07:10:00,Pleno dia
1918,2025-02-18,terça-feira,07:13:00,Pleno dia
1919,2025-02-18,terça-feira,07:20:00,Pleno dia
1920,2025-01-18,sábado,23:55:00,Plena Noite
1921,2025-02-18,terça-feira,09:40:00,Pleno dia
1922,2025-02-18,terça-feira,08:50:00,Pleno dia
1923,2025-02-16,domingo,23:50:00,Plena Noite
1924,2025-02-18,terça-feira,07:45:00,Pleno dia
1925,2025-02-18,terça-feira,10:30:00,Pleno dia
1926,2025-02-18,terça-feira,08:15:00,Pleno dia
1927,2025-02-18,terça-feira,09:30:00,Pleno dia
1928,2025-02-18,terça-feira,04:20:00,Plena Noite
1929,2025-02-18,terça-feira,11:00:00,Pleno dia
1930,2025-02-18,terça-feira,10:50:00,Pleno dia
1931,2025-02-18,terça-feira,12:20:00,Pleno dia
1932,2025-02-18,terça-feira,11:30:00,Pleno dia
1933,2025-02-18,terça-feira,12:50:00,Pleno dia
1934,2025-02-18,terça-feira,08:30:00,Pleno dia
1935,2025-02-18,terça-feira,12:10:00,Pleno dia
1936,2025-02-18,terça-feira,12:35:00,Pleno dia
1937,2025-02-18,terça-feira,09:00:00,Pleno dia
1938,2025-02-18,terça-feira,13:20:00,Pleno dia
1939,2025-02-18,terça-feira,10:00:00,Pleno dia
1940,2025-02-18,terça-feira,13:30:00,Pleno dia
1941,2025-02-18,terça-feira,15:02:00,Pleno dia
1942,2025-02-18,terça-feira,14:45:00,Pleno dia
1943,2025-02-18,terça-feira,15:45:00,Pleno dia
1944,2025-02-18,terça-feira,15:00:00,Pleno dia
1945,2025-02-18,terça-feira,16:15:00,Pleno dia
1946,2025-02-18,terça-feira,13:15:00,Pleno dia
1947,2025-02-18,terça-feira,17:50:00,Pleno dia
1948,2025-02-18,terça-feira,15:30:00,Pleno dia
1949,2025-02-18,terça-feira,19:00:00,Plena Noite
1950,2025-02-18,terça-feira,17:50:00,Anoitecer
1951,2025-02-18,terça-feira,19:30:00,Plena Noite
1952,2025-02-18,terça-feira,17:20:00,Pleno dia
1953,2025-02-18,terça-feira,19:45:00,Plena Noite
1954,2025-02-18,terça-feira,20:00:00,Plena Noite
1955,2025-02-18,terça-feira,21:30:00,Plena Noite
1956,2025-02-18,terça-feira,22:00:00,Plena Noite
1957,2025-02-18,terça-feira,23:30:00,Plena Noite
1958,2025-02-19,quarta-feira,00:30:00,Plena Noite
1959,2025-02-19,quarta-feira,04:40:00,Amanhecer
1960,2025-02-19,quarta-feira,06:25:00,Amanhecer
1961,2025-02-19,quarta-feira,00:35:00,Plena Noite
1962,2025-02-19,quarta-feira,06:45:00,Pleno dia
1963,2025-02-19,quarta-feira,05:30:00,Pleno dia
1964,2025-02-19,quarta-feira,06:15:00,Pleno dia
1965,2025-02-19,quarta-feira,02:30:00,Plena Noite
1966,2025-02-19,quarta-feira,07:50:00,Pleno dia
1967,2025-02-19,quarta-feira,08:30:00,Pleno dia
1968,2025-02-11,terça-feira,18:45:00,Plena Noite
1969,2025-02-19,quarta-feira,09:20:00,Pleno dia
1970,2025-02-18,terça-feira,18:30:00,Plena Noite
1971,2025-02-19,quarta-feira,08:45:00,Pleno dia
1972,2025-02-19,quarta-feira,07:40:00,Pleno dia
1973,2025-02-19,quarta-feira,09:30:00,Pleno dia
1974,2025-02-17,segunda-feira,22:00:00,Plena Noite
1975,2025-02-19,quarta-feira,08:40:00,Pleno dia
1976,2025-02-19,quarta-feira,08:55:00,Pleno dia
1977,2025-02-19,quarta-feira,08:50:00,Pleno dia
1978,2025-02-19,quarta-feira,10:00:00,Pleno dia
1979,2025-02-19,quarta-feira,11:20:00,Pleno dia
1980,2025-02-19,quarta-feira,10:30:00,Pleno dia
1981,2025-02-19,quarta-feira,12:30:00,Pleno dia
1982,2025-02-19,quarta-feira,13:05:00,Pleno dia
1983,2025-02-19,quarta-feira,07:30:00,Pleno dia
1984,2025-02-19,quarta-feira,12:10:00,Pleno dia
1985,2025-02-19,quarta-feira,11:30:00,Pleno dia
1986,2025-02-19,quarta-feira,14:50:00,Pleno dia
1987,2025-02-19,quarta-feira,15:00:00,Pleno dia
1988,2025-02-19,quarta-feira,12:00:00,Pleno dia
1989,2025-02-19,quarta-feira,16:45:00,Pleno dia
1990,2025-02-19,quarta-feira,15:50:00,Pleno dia
1991,2025-02-19,quarta-feira,06:35:00,Pleno dia
1992,2025-02-19,quarta-feira,14:20:00,Pleno dia
1993,2025-02-19,quarta-feira,17:20:00,Pleno dia
1994,2025-02-19,quarta-feira,13:30:00,Pleno dia
1995,2025-02-19,quarta-feira,16:40:00,Pleno dia
1996,2025-02-19,quarta-feira,19:30:00,Plena Noite
1997,2025-02-19,quarta-feira,19:00:00,Plena Noite
1998,2025-02-19,quarta-feira,19:40:00,Plena Noite
1999,2025-02-19,quarta-feira,17:55:00,Anoitecer
2000,2025-02-19,quarta-feira,17:15:00,Anoitecer
2001,2025-02-19,quarta-feira,23:00:00,Plena Noite
2002,2025-02-20,quinta-feira,00:15:00,Plena Noite
2003,2025-02-20,quinta-feira,01:00:00,Plena Noite
2004,2025-02-20,quinta-feira,00:00:00,Plena Noite
2005,2025-02-20,quinta-feira,04:40:00,Amanhecer
2006,2025-02-20,quinta-feira,05:00:00,Amanhecer
2007,2025-02-20,quinta-feira,07:00:00,Pleno dia
2008,2025-02-20,quinta-feira,06:45:00,Pleno dia
2009,2025-02-20,quinta-feira,05:37:00,Amanhecer
2010,2025-02-20,quinta-feira,00:18:00,Plena Noite
2011,2025-02-19,quarta-feira,22:00:00,Plena Noite
2012,2025-02-20,quinta-feira,07:30:00,Pleno dia
2013,2025-02-20,quinta-feira,08:50:00,Pleno dia
2014,2025-02-20,quinta-feira,09:29:00,Pleno dia
2015,2025-02-20,quinta-feira,07:20:00,Pleno dia
2016,2025-02-20,quinta-feira,07:40:00,Pleno dia
2017,2025-01-19,domingo,13:30:00,Pleno dia
2018,2025-02-20,quinta-feira,09:10:00,Pleno dia
2019,2025-02-20,quinta-feira,10:30:00,Pleno dia
2020,2025-02-20,quinta-feira,07:50:00,Pleno dia
2021,2025-02-20,quinta-feira,09:30:00,Pleno dia
2022,2025-02-20,quinta-feira,12:20:00,Pleno dia
2023,2025-02-20,quinta-feira,11:30:00,Pleno dia
2024,2025-02-20,quinta-feira,13:00:00,Pleno dia
2025,2025-02-07,sexta-feira,14:30:00,Pleno dia
2026,2025-02-20,quinta-feira,13:30:00,Pleno dia
2027,2025-02-20,quinta-feira,12:15:00,Pleno dia
2028,2025-01-31,sexta-feira,18:15:00,Anoitecer
2029,2025-02-20,quinta-feira,14:30:00,Pleno dia
2030,2025-02-04,terça-feira,01:25:00,Plena Noite
2031,2025-02-20,quinta-feira,16:00:00,Pleno dia
2032,2025-02-20,quinta-feira,16:10:00,Pleno dia
2033,2025-02-20,quinta-feira,17:35:00,Pleno dia
2034,2025-02-20,quinta-feira,10:45:00,Pleno dia
2035,2025-02-20,quinta-feira,14:00:00,Pleno dia
2036,2025-02-20,quinta-feira,18:10:00,Anoitecer
2037,2025-02-20,quinta-feira,15:15:00,Pleno dia
2038,2025-02-20,quinta-feira,19:40:00,Plena Noite
2039,2025-02-20,quinta-feira,19:50:00,Plena Noite
2040,2025-02-20,quinta-feira,19:38:00,Plena Noite
2041,2025-02-20,quinta-feira,20:35:00,Plena Noite
2042,2025-02-20,quinta-feira,20:59:00,Plena Noite
2043,2025-02-20,quinta-feira,19:45:00,Plena Noite
2044,2025-02-20,quinta-feira,22:40:00,Plena Noite
2045,2025-02-20,quinta-feira,22:00:00,Plena Noite
2046,2025-02-21,sexta-feira,00:05:00,Plena Noite
2047,2025-02-20,quinta-feira,23:40:00,Plena Noite
2048,2025-02-20,quinta-feira,21:50:00,Plena Noite
2049,2025-02-21,sexta-feira,03:15:00,Plena Noite
2050,2025-02-21,sexta-feira,03:30:00,Plena Noite
2051,2025-02-21,sexta-feira,04:30:00,Plena Noite
2052,2025-02-21,sexta-feira,05:15:00,Amanhecer
2053,2025-02-21,sexta-feira,04:40:00,Amanhecer
2054,2025-02-21,sexta-feira,06:00:00,Amanhecer
2055,2025-02-21,sexta-feira,06:30:00,Amanhecer
2056,2025-02-21,sexta-feira,04:15:00,Plena Noite
2057,2025-02-21,sexta-feira,06:50:00,Pleno dia
2058,2025-02-21,sexta-feira,08:00:00,Amanhecer
2059,2025-02-21,sexta-feira,08:45:00,Pleno dia
2060,2025-02-02,domingo,09:20:00,Pleno dia
2061,2025-02-21,sexta-feira,06:20:00,Pleno dia
2062,2025-02-21,sexta-feira,09:20:00,Pleno dia
2063,2025-02-21,sexta-feira,10:20:00,Pleno dia
